a,p,y_emp,y_pred,type
2.1,0.3545454545454545,,0.00014655771483611767,pred_curve
2.1,0.36363636363636365,,0.00014865304429047542,pred_curve
2.1,0.3727272727272727,,0.00015070253015504734,pred_curve
2.1,0.38181818181818183,,0.00015270766066315225,pred_curve
2.1,0.3909090909090909,,0.00015466986032046398,pred_curve
2.1,0.4,,0.00015659049327998358,pred_curve
2.1,0.40909090909090906,,0.00015847086650477632,pred_curve
2.1,0.4181818181818182,,0.00016031223273388207,pred_curve
2.1,0.42727272727272725,,0.00016211579326554375,pred_curve
2.1,0.4363636363636364,,0.00016388270057074775,pred_curve
2.1,0.44545454545454544,,0.00016561406074902394,pred_curve
2.1,0.4545454545454546,,0.00016731093583750324,pred_curve
2.1,0.4636363636363636,,0.00016897434598336016,pred_curve
2.1,0.47272727272727266,,0.00017060527148897924,pred_curve
2.1,0.4818181818181818,,0.00017220465473846035,pred_curve
2.1,0.49090909090909085,,0.0001737734020134176,pred_curve
2.1,0.5,,0.000175312385205425,pred_curve
2.1,0.509090909090909,,0.00017682244343190524,pred_curve
2.1,0.5181818181818182,,0.00017830438456175693,pred_curve
2.1,0.5272727272727272,,0.0001797589866565457,pred_curve
2.1,0.5363636363636364,,0.00018118699933266372,pred_curve
2.1,0.5454545454545454,,0.00018258914504946548,pred_curve
2.1,0.5545454545454546,,0.0001839661203280337,pred_curve
2.1,0.5636363636363636,,0.00018531859690489234,pred_curve
2.1,0.5727272727272728,,0.00018664722282468385,pred_curve
2.1,0.5818181818181818,,0.00018795262347554373,pred_curve
2.1,0.5909090909090909,,0.000189235402570649,pred_curve
2.1,0.6,,0.00019049614307917596,pred_curve
2.1,0.609090909090909,,0.00019173540810968475,pred_curve
2.1,0.6181818181818182,,0.00019295374174874196,pred_curve
2.1,0.6272727272727272,,0.0001941516698574057,pred_curve
2.1,0.6363636363636364,,0.00019532970082802303,pred_curve
2.1,0.6454545454545454,,0.0001964883263036273,pred_curve
2.1,0.6545454545454545,,0.00019762802186207434,pred_curve
2.1,0.6636363636363636,,0.00019874924766691797,pred_curve
2.1,0.6727272727272727,,0.00019985244908689558,pred_curve
2.1,0.6818181818181818,,0.0002009380572857761,pred_curve
2.1,0.6909090909090908,,0.0002020064897842116,pred_curve
2.1,0.7,,0.0002030581509951307,pred_curve
2.1,0.709090909090909,,0.00020409343273411566,pred_curve
2.1,0.7181818181818181,,0.00020511271470611704,pred_curve
2.1,0.7272727272727272,,0.000206116364969775,pred_curve
2.1,0.7363636363636363,,0.00020710474038054106,pred_curve
2.1,0.7454545454545454,,0.00020807818701372075,pred_curve
2.1,0.7545454545454545,,0.0002090370405684903,pred_curve
2.1,0.7636363636363636,,0.00020998162675387854,pred_curve
2.1,0.7727272727272727,,0.00021091226165764634,pred_curve
2.1,0.7818181818181817,,0.0002118292520989413,pred_curve
2.1,0.7909090909090909,,0.00021273289596555336,pred_curve
2.1,0.7999999999999999,,0.00021362348253655176,pred_curve
2.1,0.8090909090909091,,0.0002145012927910356,pred_curve
2.1,0.8181818181818181,,0.00021536659970369142,pred_curve
2.1,0.8272727272727273,,0.00021621966852781034,pred_curve
2.1,0.8363636363636363,,0.0002170607570663815,pred_curve
2.1,0.8454545454545453,,0.00021789011593184368,pred_curve
2.1,0.8545454545454545,,0.0002187079887950446,pred_curve
2.1,0.8636363636363635,,0.00021951461262392771,pred_curve
2.1,0.8727272727272727,,0.00022031021791243767,pred_curve
2.1,0.8818181818181817,,0.00022109502890010877,pred_curve
2.1,0.8909090909090909,,0.00022186926378277592,pred_curve
2.1,0.8999999999999999,,0.00022263313491482388,pred_curve
2.1,0.9090909090909091,,0.0002233868490033688,pred_curve
2.1,0.9181818181818181,,0.00022413060729474505,pred_curve
2.1,0.9272727272727272,,0.00022486460575365022,pred_curve
2.1,0.9363636363636363,,0.0002255890352352843,pred_curve
2.1,0.9454545454545454,,0.00022630408165079952,pred_curve
2.1,0.9545454545454545,,0.00022700992612636293,pred_curve
2.1,0.9636363636363636,,0.00022770674515611714,pred_curve
2.1,0.9727272727272727,,0.00022839471074931092,pred_curve
2.1,0.9818181818181817,,0.00022907399057185704,pred_curve
2.1,0.9909090909090909,,0.00022974474808256195,pred_curve
2.1,1.0,,0.00023040714266426028,pred_curve
2.3,0.1,5.921437409160471e-05,6.709173581471242e-05,observed
2.3,0.2,0.0001082674579062,0.00011410407752529023,observed
2.3,0.3,0.0001481516557275,0.00014887783761123567,observed
2.3,0.4,0.0001750556154654,0.00017564165181374066,observed
2.3,0.5,0.0001952531466086,0.0001968772631416551,observed
2.3,0.6,0.0002144666606128,0.00021413715301944354,observed
2.3,0.7,0.0002297496884889,0.00022844225154400978,observed
2.3,0.8,0.0002395620829208,0.0002404914960226598,observed
2.3,0.9,0.0002488178060288,0.00025077949564211515,observed
2.3,1.0,0.0002554318656136,0.0002596661129759103,observed
2.3,0.1,,6.709173581471242e-05,pred_curve
2.3,0.1090909090909091,,7.203853574858806e-05,pred_curve
2.3,0.1181818181818182,,7.683196817497964e-05,pred_curve
2.3,0.1272727272727273,,8.14790565841026e-05,pred_curve
2.3,0.13636363636363635,,8.598640205839839e-05,pred_curve
2.3,0.14545454545454545,,9.036021455778146e-05,pred_curve
2.3,0.15454545454545454,,9.46063414649366e-05,pred_curve
2.3,0.16363636363636364,,9.873029366659687e-05,pred_curve
2.3,0.17272727272727273,,0.00010273726941542472,pred_curve
2.3,0.18181818181818182,,0.00010663217618975218,pred_curve
2.3,0.19090909090909092,,0.00011041965074446628,pred_curve
2.3,0.2,,0.00011410407752529023,pred_curve
2.3,0.2090909090909091,,0.00011768960560021598,pred_curve
2.3,0.2181818181818182,,0.00012118016424555498,pred_curve
2.3,0.22727272727272727,,0.00012457947730969902,pred_curve
2.3,0.23636363636363636,,0.00012789107646497813,pred_curve
2.3,0.24545454545454545,,0.00013111831344675542,pred_curve
2.3,0.2545454545454545,,0.00013426437136892228,pred_curve
2.3,0.26363636363636367,,0.0001373322751960978,pred_curve
2.3,0.2727272727272727,,0.0001403249014449549,pred_curve
2.3,0.28181818181818186,,0.00014324498718007342,pred_curve
2.3,0.2909090909090909,,0.00014609513836345476,pred_curve
2.3,0.3,,0.00014887783761123567,pred_curve
2.3,0.3090909090909091,,0.00015159545140612908,pred_curve
2.3,0.3181818181818182,,0.0001542502368096325,pred_curve
2.3,0.32727272727272727,,0.00015684434771401888,pred_curve
2.3,0.33636363636363636,,0.000159379840670507,pred_curve
2.3,0.34545454545454546,,0.00016185868032675627,pred_curve
2.3,0.3545454545454545,,0.000164282744503901,pred_curve
2.3,0.36363636363636365,,0.00016665382894069753,pred_curve
2.3,0.3727272727272727,,0.0001689736517299729,pred_curve
2.3,0.38181818181818183,,0.00017124385747040966,pred_curve
2.3,0.3909090909090909,,0.0001734660211547504,pred_curve
2.3,0.4,,0.00017564165181374066,pred_curve
2.3,0.40909090909090906,,0.0001777721959335267,pred_curve
2.3,0.4181818181818182,,0.00017985904066277158,pred_curve
2.3,0.42727272727272725,,0.00018190351682443174,pred_curve
2.3,0.4363636363636364,,0.0001839069017459359,pred_curve
2.3,0.44545454545454544,,0.00018587042192041292,pred_curve
2.3,0.4545454545454546,,0.0001877952555106202,pred_curve
2.3,0.4636363636363636,,0.00018968253470631332,pred_curve
2.3,0.47272727272727266,,0.00019153334794496887,pred_curve
2.3,0.4818181818181818,,0.0001933487420050127,pred_curve
2.3,0.49090909090909085,,0.00019512972398001192,pred_curve
2.3,0.5,,0.0001968772631416551,pred_curve
2.3,0.509090909090909,,0.00019859229269876007,pred_curve
2.3,0.5181818181818182,,0.00020027571145901825,pred_curve
2.3,0.5272727272727272,,0.0002019283853996918,pred_curve
2.3,0.5363636363636364,,0.00020355114915303097,pred_curve
2.3,0.5454545454545454,,0.0002051448074117652,pred_curve
2.3,0.5545454545454546,,0.00020671013625964127,pred_curve
2.3,0.5636363636363636,,0.00020824788443162952,pred_curve
2.3,0.5727272727272728,,0.00020975877450809863,pred_curve
2.3,0.5818181818181818,,0.00021124350404696057,pred_curve
2.3,0.5909090909090909,,0.00021270274665751164,pred_curve
2.3,0.6,,0.00021413715301944354,pred_curve
2.3,0.609090909090909,,0.00021554735185026324,pred_curve
2.3,0.6181818181818182,,0.00021693395082414264,pred_curve
2.3,0.6272727272727272,,0.00021829753744502002,pred_curve
2.3,0.6363636363636364,,0.00021963867987658884,pred_curve
2.3,0.6454545454545454,,0.00022095792773163664,pred_curve
2.3,0.6545454545454545,,0.00022225581282303884,pred_curve
2.3,0.6636363636363636,,0.00022353284987856192,pred_curve
2.3,0.6727272727272727,,0.0002247895372214963,pred_curve
2.3,0.6818181818181818,,0.0002260263574190073,pred_curve
2.3,0.6909090909090908,,0.00022724377789997883,pred_curve
2.3,0.7,,0.00022844225154400978,pred_curve
2.3,0.709090909090909,,0.00022962221724312268,pred_curve
2.3,0.7181818181818181,,0.0002307841004376491,pred_curve
2.3,0.7272727272727272,,0.00023192831362766546,pred_curve
2.3,0.7363636363636363,,0.00023305525686127064,pred_curve
2.3,0.7454545454545454,,0.0002341653182009208,pred_curve
2.3,0.7545454545454545,,0.00023525887416896187,pred_curve
2.3,0.7636363636363636,,0.00023633629017343551,pred_curve
2.3,0.7727272727272727,,0.00023739792091516908,pred_curve
2.3,0.7818181818181817,,0.00023844411077710346,pred_curve
2.3,0.7909090909090909,,0.0002394751941967551,pred_curve
2.3,0.7999999999999999,,0.00024049149602265975,pred_curve
2.3,0.8090909090909091,,0.00024149333185559543,pred_curve
2.3,0.8181818181818181,,0.0002424810083753369,pred_curve
2.3,0.8272727272727273,,0.0002434548236536536,pred_curve
2.3,0.8363636363636363,,0.00024441506745422113,pred_curve
2.3,0.8454545454545453,,0.0002453620215200803,pred_curve
2.3,0.8545454545454545,,0.00024629595984924327,pred_curve
2.3,0.8636363636363635,,0.0002472171489590123,pred_curve
2.3,0.8727272727272727,,0.000248125848139548,pred_curve
2.3,0.8818181818181817,,0.00024902230969719167,pred_curve
2.3,0.8909090909090909,,0.00024990677918802464,pred_curve
2.3,0.8999999999999999,,0.00025077949564211515,pred_curve
2.3,0.9090909090909091,,0.00025164069177888556,pred_curve
2.3,0.9181818181818181,,0.0002524905942140065,pred_curve
2.3,0.9272727272727272,,0.00025332942365820444,pred_curve
2.3,0.9363636363636363,,0.0002541573951083485,pred_curve
2.3,0.9454545454545454,,0.0002549747180311657,pred_curve
2.3,0.9545454545454545,,0.000255781596539912,pred_curve
2.3,0.9636363636363636,,0.00025657822956431405,pred_curve
2.3,0.9727272727272727,,0.0002573648110140785,pred_curve
2.3,0.9818181818181817,,0.00025814152993624954,pred_curve
2.3,0.9909090909090909,,0.00025890857066668613,pred_curve
2.3,1.0,,0.0002596661129759103,pred_curve
2.5,0.1,6.277194105091615e-05,7.087644792905651e-05,observed
2.5,0.2,0.0001164557141869,0.00012244418188333433,observed
2.5,0.3,0.0001582262796009,0.00016164762087888523,observed
2.5,0.4,0.0001896336231887,0.0001924575728039141,observed
2.5,0.5,0.000216102223467,0.00021730895686018943,observed
2.5,0.6,0.0002403493322286,0.00023777791986533706,observed
2.5,0.7,0.0002555594112161,0.00025492975980017274,observed
2.5,0.8,0.000265898083918,0.00026951037836578064,observed
2.5,0.9,0.0002740498854368,0.00028205763566001497,observed
2.5,1.0,0.000288823035981,0.00029296915418212027,observed
2.5,0.1,,7.087644792905651e-05,pred_curve
2.5,0.1090909090909091,,7.622698511255784e-05,pred_curve
2.5,0.1181818181818182,,8.142838951161402e-05,pred_curve
2.5,0.1272727272727273,,8.648681047998927e-05,pred_curve
2.5,0.13636363636363635,,9.140806387134509e-05,pred_curve
2.5,0.14545454545454545,,9.619765434534471e-05,pred_curve
2.5,0.15454545454545454,,0.00010086079590706166,pred_curve
2.5,0.16363636363636364,,0.00010540243084081359,pred_curve
2.5,0.17272727272727273,,0.00010982724718296506,pred_curve
2.5,0.18181818181818182,,0.00011413969486355881,pred_curve
2.5,0.19090909090909092,,0.00011834400063361164,pred_curve
2.5,0.2,,0.00012244418188333433,pred_curve
2.5,0.2090909090909091,,0.000126444059446237,pred_curve
2.5,0.2181818181818182,,0.00013034726947489962,pred_curve
2.5,0.22727272727272727,,0.00013415727446599573,pred_curve
2.5,0.23636363636363636,,0.00013787737350483268,pred_curve
2.5,0.24545454545454545,,0.00014151071179311698,pred_curve
2.5,0.2545454545454545,,0.00014506028951778003,pred_curve
2.5,0.26363636363636367,,0.00014852897011342485,pred_curve
2.5,0.2727272727272727,,0.00015191948796621863,pred_curve
2.5,0.28181818181818186,,0.00015523445560279271,pred_curve
2.5,0.2909090909090909,,0.00015847637040387078,pred_curve
2.5,0.3,,0.00016164762087888523,pred_curve
2.5,0.3090909090909091,,0.00016475049253471087,pred_curve
2.5,0.3181818181818182,,0.0001677871733688217,pred_curve
2.5,0.32727272727272727,,0.00017075975901461536,pred_curve
2.5,0.33636363636363636,,0.0001736702575643334,pred_curve
2.5,0.34545454545454546,,0.00017652059409290193,pred_curve
2.5,0.3545454545454545,,0.00017931261490410975,pred_curve
2.5,0.36363636363636365,,0.00018204809151880423,pred_curve
2.5,0.3727272727272727,,0.00018472872442320897,pred_curve
2.5,0.38181818181818183,,0.00018735614659402824,pred_curve
2.5,0.3909090909090909,,0.00018993192681569378,pred_curve
2.5,0.4,,0.0001924575728039141,pred_curve
2.5,0.40909090909090906,,0.0001949345341485936,pred_curve
2.5,0.4181818181818182,,0.00019736420508819255,pred_curve
2.5,0.42727272727272725,,0.00019974792712668435,pred_curve
2.5,0.4363636363636364,,0.00020208699150343134,pred_curve
2.5,0.44545454545454544,,0.00020438264152553335,pred_curve
2.5,0.4545454545454546,,0.0002066360747715021,pred_curve
2.5,0.4636363636363636,,0.00020884844517446614,pred_curve
2.5,0.47272727272727266,,0.00021102086499252243,pred_curve
2.5,0.4818181818181818,,0.00021315440667330155,pred_curve
2.5,0.49090909090909085,,0.00021525010461931492,pred_curve
2.5,0.5,,0.00021730895686018943,pred_curve
2.5,0.509090909090909,,0.0002193319266374682,pred_curve
2.5,0.5181818181818182,,0.00022131994390726684,pred_curve
2.5,0.5272727272727272,,0.00022327390676570786,pred_curve
2.5,0.5363636363636364,,0.00022519468280172544,pred_curve
2.5,0.5454545454545454,,0.00022708311038152062,pred_curve
2.5,0.5545454545454546,,0.00022893999986866296,pred_curve
2.5,0.5636363636363636,,0.00023076613478356818,pred_curve
2.5,0.5727272727272728,,0.0002325622729058384,pred_curve
2.5,0.5818181818181818,,0.00023432914732272154,pred_curve
2.5,0.5909090909090909,,0.00023606746742673988,pred_curve
2.5,0.6,,0.00023777791986533706,pred_curve
2.5,0.609090909090909,,0.00023946116944521698,pred_curve
2.5,0.6181818181818182,,0.00024111785999387508,pred_curve
2.5,0.6272727272727272,,0.00024274861518066762,pred_curve
2.5,0.6363636363636364,,0.0002443540392996202,pred_curve
2.5,0.6454545454545454,,0.0002459347180160372,pred_curve
2.5,0.6545454545454545,,0.0002474912190788527,pred_curve
2.5,0.6636363636363636,,0.0002490240930005403,pred_curve
2.5,0.6727272727272727,,0.00025053387370629557,pred_curve
2.5,0.6818181818181818,,0.0002520210791540951,pred_curve
2.5,0.6909090909090908,,0.0002534862119271501,pred_curve
2.5,0.7,,0.00025492975980017274,pred_curve
2.5,0.709090909090909,,0.0002563521962807994,pred_curve
2.5,0.7181818181818181,,0.00025775398112743233,pred_curve
2.5,0.7272727272727272,,0.0002591355608446875,pred_curve
2.5,0.7363636363636363,,0.00026049736915757397,pred_curve
2.5,0.7454545454545454,,0.00026183982746545774,pred_curve
2.5,0.7545454545454545,,0.0002631633452768136,pred_curve
2.5,0.7636363636363636,,0.0002644683206257024,pred_curve
2.5,0.7727272727272727,,0.0002657551404708661,pred_curve
2.5,0.7818181818181817,,0.0002670241810782815,pred_curve
2.5,0.7909090909090909,,0.0002682758083879648,pred_curve
2.5,0.7999999999999999,,0.00026951037836578064,pred_curve
2.5,0.8090909090909091,,0.00027072823734096446,pred_curve
2.5,0.8181818181818181,,0.0002719297223300315,pred_curve
2.5,0.8272727272727273,,0.00027311516134770727,pred_curve
2.5,0.8363636363636363,,0.0002742848737054846,pred_curve
2.5,0.8454545454545453,,0.00027543917029837527,pred_curve
2.5,0.8545454545454545,,0.00027657835388039876,pred_curve
2.5,0.8636363636363635,,0.0002777027193293213,pred_curve
2.5,0.8727272727272727,,0.00027881255390112985,pred_curve
2.5,0.8818181818181817,,0.0002799081374747037,pred_curve
2.5,0.8909090909090909,,0.0002809897427871208,pred_curve
2.5,0.8999999999999999,,0.00028205763566001497,pred_curve
2.5,0.9090909090909091,,0.00028311207521737727,pred_curve
2.5,0.9181818181818181,,0.00028415331409517846,pred_curve
2.5,0.9272727272727272,,0.00028518159864316647,pred_curve
2.5,0.9363636363636363,,0.00028619716911917946,pred_curve
2.5,0.9454545454545454,,0.0002872002598762949,pred_curve
2.5,0.9545454545454545,,0.00028819109954312166,pred_curve
2.5,0.9636363636363636,,0.00028916991119752686,pred_curve
2.5,0.9727272727272727,,0.0002901369125340727,pred_curve
2.5,0.9818181818181817,,0.00029109231602543077,pred_curve
2.5,0.9909090909090909,,0.00029203632907802136,pred_curve
2.5,1.0,,0.00029296915418212027,pred_curve
