merge_prob,dt,inv_speed,pro_speed,inv_exp,pro_exp,inv_adh,pro_adh,inv_prolif,pro_prolif,inv_frag,pro_frag,inv_frag_exp,pro_frag_exp,init_phenotype,rep,n_final,mean_size_final,mean_speed_final,total_cells_final,n_mean_over_time,mean_size_over_time,mean_speed_over_time
0.95,0.5,3.0,1.0,0.0,0.0,0.3,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,0,18,86.5,3.0,1557.0,90.52159468438538,35.1945596456339,2.9874485340017425
0.95,0.5,3.0,1.0,0.0,0.0,0.3,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,1,19,83.6842105263158,3.0,1590.0,93.28239202657808,31.242900782691372,2.9892355101944226
0.95,0.5,3.0,1.0,0.0,0.0,0.3,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,2,17,92.0,3.0,1564.0,90.85382059800665,35.518655170832545,2.9873277683659127
0.95,0.5,3.0,1.0,0.0,0.0,0.3,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,3,16,97.625,3.0,1562.0,88.78073089700996,40.29713233841869,2.9871325168183884
0.95,0.5,3.0,1.0,0.0,0.0,0.3,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,4,16,97.375,3.0,1558.0,89.17275747508306,37.48818311427134,2.987026502298495
0.95,0.5,3.0,1.0,0.0,0.0,0.45,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,0,13,121.92307692307692,3.0,1585.0,71.76744186046511,49.84191515597609,2.985495763254268
0.95,0.5,3.0,1.0,0.0,0.0,0.45,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,1,18,85.44444444444444,3.0,1538.0,75.83056478405315,37.977900500374886,2.9878223785314004
0.95,0.5,3.0,1.0,0.0,0.0,0.45,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,2,17,92.17647058823529,3.0,1567.0,72.82724252491694,43.81123638663988,2.987986876616363
0.95,0.5,3.0,1.0,0.0,0.0,0.45,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,3,13,118.92307692307692,3.0,1546.0,79.31229235880399,43.16191642986216,2.9856357887717206
0.95,0.5,3.0,1.0,0.0,0.0,0.45,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,4,13,119.53846153846153,3.0,1554.0,75.2358803986711,46.676115121054295,2.9863350375141846
0.95,0.5,3.0,1.0,0.0,0.0,0.6,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,0,13,120.3076923076923,3.0,1564.0,68.88372093023256,44.49380722910591,2.9861139052983527
0.95,0.5,3.0,1.0,0.0,0.0,0.6,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,1,15,107.13333333333334,3.0,1607.0,71.29568106312293,43.64968146479379,2.98604200402759
0.95,0.5,3.0,1.0,0.0,0.0,0.6,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,2,16,98.0625,3.0,1569.0,65.62790697674419,47.988068687721906,2.986500837723122
