replicate,steps,median_nonvar,median_var,mean_nonvar,mean_var,iqr_nonvar,iqr_var,delta_median
225,300,45.38397978365636,42.45711714035753,46.709784197504106,42.600561980860604,15.54147210437511,14.629058373874564,-2.9268626432988256
226,300,44.61762256500844,42.880702790227694,44.9643296945496,43.5110611649226,12.911178147047913,13.406311380151294,-1.7369197747807448
227,300,44.04875369634319,45.160149645435816,44.65033626828983,45.08380315966143,13.483886856405014,17.302261277061355,1.1113959490926248
228,300,45.957033556522404,44.33568860978323,46.37794429413612,44.80180916161853,12.54529148025182,14.15738514478101,-1.6213449467391712
229,300,42.195205344518556,42.62753624825284,43.16750262590587,43.93270978791623,14.170561053511719,15.787627342926008,0.4323309037342824
230,300,42.36574093437593,45.39353255991145,43.17760831138569,45.35123351188045,14.064259117181003,15.619526638002966,3.027791625535521
231,300,42.43159042371364,42.97302202016982,42.82511234272257,43.80431185534283,14.710779433578715,12.757322883218265,0.5414315964561851
232,300,43.29424314804157,43.742571340332304,43.32999960927648,43.4529141148387,14.622186278272295,13.458114999391839,0.44832819229073095
233,300,43.67628943375895,43.47299624969339,44.09396358379765,43.893567745560304,14.760716448854154,13.865018904220605,-0.20329318406556496
234,300,44.51972113843047,41.72837619118198,44.841796651937436,42.335729961766326,11.607010880100667,15.646933172420887,-2.79134494724849
235,300,43.39312916489174,46.8402637828622,44.34724816766086,46.98429949135421,12.635168850907277,16.473044844569245,3.4471346179704625
236,300,43.50379271837461,42.9634391872987,43.378906069420296,42.5738490012483,15.124208007718202,13.840377944961809,-0.5403535310759153
237,300,43.09052838550922,43.40517461174786,42.63041136631673,44.43053278872954,13.649731572341047,14.438757378715884,0.3146462262386436
238,300,44.46976400235616,43.52378673922424,44.61519935951713,44.026950638736146,16.23456746072415,14.192891873613263,-0.9459772631319154
239,300,44.021739628285424,43.06880329758583,44.90287356453331,43.745796089404564,16.58137699560821,16.03025525710231,-0.9529363306995933
240,300,42.8362387622771,42.57805779693451,43.44937687486769,42.61695939064295,15.930998277315275,12.847622462277798,-0.2581809653425893
241,300,43.002317269980104,41.71169776593961,44.03051955287031,42.12431194469114,14.44049369593678,14.869472492775387,-1.2906195040404924
242,300,44.32239742070989,43.46400125142312,44.57709736265483,43.62420357035199,14.482064942026994,15.073944193520838,-0.8583961692867703
243,300,42.80920687339142,42.0687516771638,43.67557586132492,43.74427628938364,15.764460935353213,13.535436186284421,-0.7404551962276145
244,300,46.524956394320256,43.795300770612435,45.98751717100178,44.77440459026231,12.964314026468145,13.00511391112402,-2.7296556237078207
245,300,41.522358442815346,43.11808752587363,42.9464649030451,44.63638116964303,14.401522498233497,13.864686126756396,1.5957290830582807
246,300,43.42746467989788,43.1657785112561,44.688513394215875,44.07924843708425,15.14104281784924,13.567894134476127,-0.2616861686417806
247,300,42.36185291735838,42.570699982836985,43.30391466526193,43.392375872110314,14.436427281084462,12.219405234591754,0.20884706547860787
248,300,43.41087697523688,43.24778861869372,44.8131028741558,44.7212640752845,13.892941457348208,14.439864609458155,-0.16308835654316312
249,300,44.82587827023217,44.62581917772363,44.94562377229283,44.7106778064902,14.210167080360904,14.027604499634549,-0.20005909250853904
250,300,42.45460947839179,43.603343804668384,43.329334916093565,44.80712065425325,15.081116547777107,13.672428864674579,1.148734326276596
251,300,42.584270016609736,42.517712132121865,43.348320238794216,43.129406442392664,15.65409380737998,14.871711936875158,-0.06655788448787092
252,300,44.7567251533994,42.673623051457646,44.46618610826032,43.4039366044637,13.72959563074452,12.74040982297472,-2.083102101941755
253,300,45.45066205709812,43.65009946037649,45.32205326074043,44.422340448481634,14.132865415793624,14.627431793536267,-1.8005625967216332
254,300,44.482536381736274,45.335016680708875,44.41918101769864,45.35305780328159,12.972895392729058,14.303968975337675,0.8524802989726012
255,300,43.12679211548404,42.96345296706965,43.06355700111892,44.07889220865784,13.578334115461523,15.321996320710412,-0.16333914841438713
256,300,45.4389635161789,44.183717747736374,45.374516688084604,45.900507945166616,12.54486142818704,14.607486882430905,-1.2552457684425278
257,300,42.83800350185568,42.82699381716456,43.70885342595553,44.0117304280479,12.284099461992106,14.167627705840914,-0.011009684691117627
258,300,45.69524978968512,42.99431237694023,45.917526847833734,44.26149698011759,14.122185682729103,13.601097563471654,-2.700937412744892
259,300,44.30635002081111,44.54777611156573,44.42440399757011,44.503450197473946,13.244673198028885,14.401435099252197,0.24142609075462218
260,300,43.57033683389312,42.956559853624185,43.4307925188374,43.24884701413435,14.304661033024587,12.365213380834007,-0.6137769802689377
261,300,44.00850714416467,44.94548727361025,43.888581070801294,45.72721964905127,13.604196908593657,15.158292167555985,0.9369801294455797
262,300,44.65223858057176,42.64842624966356,44.842221287831165,43.7143307479792,16.87779828874021,15.31024533819074,-2.003812330908204
263,300,45.30617802015068,44.62688211854371,45.49738328020443,45.552863113574496,15.381246502124803,14.740786680171006,-0.6792959016069702
264,300,43.684029448654954,43.98021770638041,43.93570626366998,45.65773378805066,14.530215998261554,14.304775676342835,0.2961882577254542
265,300,42.678356224292344,43.01342695218338,43.71605151742526,43.05668319428817,13.901004751863454,15.096444509448432,0.3350707278910363
266,300,42.106031427028,42.04371227881744,43.25887938785632,41.94176841635018,15.264207203055307,13.051339129320041,-0.0623191482105625
267,300,44.53087106645452,42.571602442723716,45.11394915547308,43.04551209233618,13.340026068896847,13.029973110310138,-1.9592686237308072
268,300,43.628568000277355,43.84816709399262,43.642661610961724,44.04010212550856,15.239333729240158,16.180780098148936,0.2195990937152672
269,300,44.24966585545087,44.44854604950368,45.11111378460957,44.47484934536672,13.068300565326467,15.219376810087283,0.198880194052812
270,300,43.51073255247412,43.93682580953994,43.40726859294455,44.00168967180358,13.730279300038298,15.764781714034733,0.4260932570658227
271,300,44.042529824267405,44.40236750057017,44.33881598987043,44.816616265561585,16.922761017212714,14.796589631383888,0.3598376763027673
272,300,42.142388874529146,42.02750347897585,43.79626805207357,42.77560032794111,16.21747310854026,13.489007951594317,-0.11488539555329425
273,300,43.96988688497607,42.187369654882936,44.061793293146835,43.408073425887885,16.32170043862738,14.7208615828198,-1.7825172300931342
274,300,44.47009611780029,43.304720824149584,44.73670191625986,44.213309016807834,14.3732351181703,17.09617582949644,-1.1653752936507047
275,300,44.91200436364363,42.11921549566912,44.684635948009024,43.7846954758686,12.761793434966393,13.367213206478787,-2.792788867974515
276,300,44.55697122552553,43.27183835416283,44.878819703132294,43.692470851276695,14.326761013320628,13.242388720599777,-1.2851328713626984
277,300,43.31851860499688,43.19312174041886,43.46475814439274,43.899171087341045,15.008963318694853,13.528980392030732,-0.1253968645780219
278,300,42.163593300345845,43.4542174797011,42.72885092185534,44.67348363103635,13.414030925465013,13.369981272937558,1.2906241793552553
279,300,42.75184535474364,43.80900176021028,43.72482719131351,44.3645620771619,13.572517725446438,15.670319468595295,1.0571564054666425
280,300,44.626974908220824,43.837502133141115,45.04575882591212,44.4336109114709,14.519383553571423,15.075357845306499,-0.7894727750797088
281,300,45.37694528967832,43.24189489453476,45.5190696243765,44.078520665084824,15.835962899096728,11.220415945899923,-2.1350503951435584
282,300,45.04260925114701,42.13219249836229,46.09688785049368,43.07189442533732,13.750720450466488,13.554706205057478,-2.9104167527847196
283,300,44.16688250122429,43.588608691660326,45.046124472174725,44.16513837236794,15.375889938202562,14.54532127840524,-0.5782738095639672
284,300,43.554047890370626,42.49836482747343,44.05354047790997,43.43990272072871,14.477136166008187,13.14824651456047,-1.0556830628971952
285,300,45.8515242596554,44.099377888789334,45.49976062803275,44.76429408118626,17.157886040810702,14.32106903907895,-1.7521463708660647
286,300,44.76603327714863,44.59876870686235,44.853531915206275,45.53276496466685,15.238219607499758,15.180218409543222,-0.16726457028627806
287,300,42.890720463556974,41.40151882920483,43.77202374524658,42.51545329963576,14.619787371979413,14.187735112379961,-1.489201634352142
288,300,43.31658720902425,42.56959468705536,44.52263727008152,44.21505823269987,15.796589405753629,12.516258170484662,-0.7469925219688918
289,300,43.89053662699738,46.3896092073773,44.73051844508153,46.16953594276548,13.469285075580117,16.62768543138393,2.4990725803799165
290,300,44.21901178709981,44.719021366868375,44.70809136437642,45.661583860028436,15.60269340367607,14.79214225211765,0.500009579768566
291,300,45.64580145342421,45.65258095111621,45.04873834984466,45.627077246875544,16.219162589236866,13.368358996043455,0.006779497691994152
292,300,45.735328341945504,44.634887310928754,45.95094085561849,44.67380399562858,16.001413133292722,13.71278958459392,-1.10044103101675
293,300,44.58084625806953,43.83962079293673,45.02336825452694,44.73306766572926,13.667008756107748,13.787169377925053,-0.7412254651327999
294,300,42.482365077931895,44.197442310215365,43.45703707455861,44.25647789298184,14.480602503262006,14.98055252867453,1.7150772322834698
295,300,44.11907647529647,42.93847326649876,44.6510487567581,43.666411792014685,15.926151725784393,13.977710830673324,-1.1806032087977059
296,300,43.770854279463705,45.202304075225854,45.13507695824695,45.34006818313547,13.478043420450476,14.21456482085891,1.4314497957621484
297,300,42.78217059418676,43.107423295112724,43.998074333339865,44.04357448611823,15.186205929265824,16.264127308772004,0.32525270092596514
298,300,43.749483449781074,43.21644850000124,44.711434139605124,43.789682347005055,12.635625734118413,14.944497896102384,-0.5330349497798323
299,300,42.990341919993526,45.96446071045898,44.360571104046066,44.97518720640332,12.137819932699173,14.8354901993847,2.974118790465454
300,300,43.95210671285464,44.09169115312331,45.529249287329485,45.10115515717444,14.272725480615023,13.267059436433897,0.13958444026866346
301,300,45.285959391186445,45.0005596575584,45.68171135063347,45.37811785570548,16.25173687474968,14.732836698032884,-0.28539973362804716
302,300,45.75910004510821,44.35219106388979,45.50373485007659,44.58808839433509,15.470490832486746,13.589681121953056,-1.4069089812184217
303,300,42.77964239224846,44.90935056568372,43.71394142434578,45.409988082709866,14.799181779592068,13.47464057058653,2.1297081734352545
304,300,44.201917387161295,43.8405229935845,44.81181957519459,45.25831582840588,15.135136606166355,12.914461807096508,-0.3613943935767949
305,300,43.95495148237949,43.66410656104237,44.68510779990723,43.75163926835854,14.238253746316843,14.559933487667493,-0.2908449213371256
306,300,43.234947060962895,42.84163742080324,44.880784485661266,43.45440084937283,16.54681899246878,15.166201288172196,-0.3933096401596572
307,300,44.53875156477791,44.44884754468519,44.750965014227106,44.37352395080527,14.728147913155851,13.783853617247544,-0.08990402009272458
308,300,43.38814703043453,43.56671288319942,45.05918640452143,44.44283982582964,14.608135949293484,14.413242327307145,0.17856585276489056
309,300,42.63132872794944,44.532375647880656,43.724171153810545,44.073420093694494,14.869398046004548,15.129024309615332,1.9010469199312183
310,300,42.00934030793384,42.76214932165589,43.09152735243333,43.04260116760357,13.5098942619313,13.7385911664637,0.7528090137220502
311,300,44.08112579044117,42.39650984399091,44.3124787435852,43.02851356629401,13.400185783759767,14.77530155506495,-1.6846159464502577
312,300,45.34279976612928,43.63933493689086,45.04544063015212,43.72285357631347,16.00941222221998,14.398739759717593,-1.7034648292384205
313,300,44.1339312390047,43.91120917828597,44.44589327188584,43.66990655340382,14.845033047702977,13.952087297514801,-0.22272206071873057
314,300,45.28840563640509,43.13370068559929,46.146318834161825,43.92401910134556,14.241211941743146,14.755330325357946,-2.154704950805801
315,300,43.887139120328285,42.036706239157716,44.647600859303424,42.96836319308313,15.600919586829065,13.256221841924514,-1.850432881170569
316,300,43.6044927189242,43.6815588678043,45.415220014462975,43.87886280905629,15.60992781487829,15.15195305792166,0.07706614888009966
317,300,44.49714156901186,43.11540917838526,44.83921323666636,43.70758794292246,14.153446502927991,13.139368473244701,-1.3817323906265955
318,300,41.55019200470651,43.00580067997113,42.74868173981771,43.45286831674141,15.804264221519588,13.046395366613432,1.455608675264621
319,300,42.67286546896733,43.444672423132516,43.16670149414282,43.39244943540896,15.13850387396765,14.045962094715023,0.7718069541651857
320,300,42.77319672027134,44.83413843688935,43.34916437590558,45.26412916444348,15.479950709606229,15.186292901208525,2.0609417166180037
321,300,43.952936296734805,44.112094061700226,44.80618049616155,44.96247777966023,15.782145461143045,15.08819029526132,0.15915776496542122
322,300,43.85368686975852,43.332850602690726,44.47212381203318,44.005412597893844,14.986569413976255,15.304571991374182,-0.5208362670677928
323,300,42.543282559446034,42.470417218807015,43.89726988298545,43.0391824343646,13.412602237688326,15.107038215971286,-0.0728653406390194
324,300,42.05236259526023,44.26007725753679,42.714784448800565,44.604077937551104,13.865557119996112,13.420854273526018,2.2077146622765653
325,300,45.681037972333904,44.51798381041296,45.7897352161419,45.19375710016395,14.757975162499598,14.547018612931979,-1.1630541619209467
326,300,43.313391423555984,42.52603807383558,43.78129628962959,42.77520945283164,14.912750186921862,14.883335484595449,-0.787353349720405
327,300,42.62215239315033,43.05944387531906,43.168927472006914,43.72111501157372,14.458925609925075,15.22485847723403,0.4372914821687317
328,300,44.25755373350549,44.04898457179377,44.98528696438351,44.67095381024913,13.227547249322384,15.192788437933771,-0.20856916171172202
329,300,44.11654915398909,42.19774170229483,44.92183392200008,43.42246664774318,13.69750431707331,13.699986328835053,-1.9188074516942635
330,300,43.18942138123979,44.101023204405294,44.034092940739285,44.61556486648896,13.213670997244215,14.906233877975225,0.9116018231655048
331,300,41.320936678965836,43.125877290674,42.93830484085303,44.62687195354759,12.25761848690071,16.949093394270896,1.8049406117081617
332,300,42.809468728945916,43.61458526879936,43.68660813298959,44.453931193346115,14.67175957776454,14.070007003724747,0.8051165398534437
333,300,44.08063514736928,44.67015372162825,44.62181862641213,45.45447000616642,13.51276074676801,15.588171329960453,0.5895185742589746
334,300,45.05163015713155,44.210838211349895,46.255234033138585,44.59296084038249,14.255041645837721,13.114472452326211,-0.8407919457816533
335,300,42.49779482943814,45.225981148373066,43.53567020848736,44.983927176492486,12.46543562018438,14.617731519764128,2.728186318934924
336,300,44.02601210820765,43.047887165184,45.483438117301645,44.276948145001725,17.839277009163624,13.962618964399994,-0.9781249430236514
337,300,44.02711462851255,44.329290921379084,44.61183447122241,43.976679212005536,12.817333435837817,12.920422344296398,0.3021762928665339
338,300,44.702338878511156,43.56299271326579,44.785128665938515,44.60781529577568,12.283127938247276,14.804339324937466,-1.1393461652453638
339,300,43.193762229132595,45.93673989659191,43.914956475011834,45.31216718481074,14.393014759962234,15.947259002245005,2.7429776674593143
340,300,45.96177866202051,45.268546248696836,45.9774067596298,44.864593644088856,13.392643877917486,13.629106799683221,-0.6932324133236705
341,300,45.58200206863356,42.9858493286018,45.26248255559757,43.51174956947607,16.2899405219772,14.97606011912395,-2.596152740031755
342,300,44.68974166685031,42.621237794636706,44.60525920951636,44.065095741598014,13.071509587661922,14.153780587636682,-2.068503872213604
343,300,44.54773570000864,42.74604253215561,45.238356826472945,42.9332787996359,13.222995482819236,12.408212649661955,-1.8016931678530241
344,300,41.85424181184447,43.205186266675916,42.53003044497533,44.20424555875525,14.293241880080885,12.066599040550074,1.350944454831449
345,300,43.2871258625011,43.49280806385182,43.167084871297185,43.803758584321095,13.874255215918176,13.71828350212283,0.20568220135071869
346,300,43.22037848216082,44.244344295125046,43.7666366485743,44.71385224126669,14.700198302237276,16.575336721076283,1.023965812964228
347,300,43.42848926180188,44.30737194973814,44.38013105799448,45.250228970971584,14.38346702576915,13.404667748660543,0.8788826879362617
348,300,44.07265032627297,43.52316825364423,44.336417456101195,43.876372408352765,13.35146321094195,16.358057824338943,-0.5494820726287415
349,300,44.701644965245094,42.76701319918702,44.750003646736246,43.952810268693725,14.027428184790502,16.771474090086123,-1.9346317660580752
350,300,43.48373317630085,45.770288881943344,43.75709713813563,46.24202587872149,13.866130082053473,13.368853696635853,2.286555705642492
351,300,44.15681326442999,41.922650422018535,44.50513604973549,43.34403303243356,13.907376419757469,16.843233533082632,-2.2341628424114575
352,300,43.58735979646032,43.844847686952306,44.22274889991505,44.70500014930015,14.401339979812526,13.987702531976524,0.25748789049198706
353,300,42.293104243806766,43.68849773272368,43.371544505241104,43.862467977894696,14.616784671343503,15.667591028764178,1.3953934889169162
354,300,44.429606294091755,43.369587500588295,45.12265746276439,43.63389908540594,14.023091682593794,15.026132449774586,-1.0600187935034597
355,300,43.954322869558055,43.45960294443193,43.85108814825679,44.094789040177815,14.674560030752254,14.614483546652593,-0.4947199251261267
356,300,45.27249217962748,44.17517957211275,46.48027862526498,44.215003320661395,17.862056212923505,14.672037974865283,-1.0973126075147306
357,300,44.1013097304118,43.14393811717488,45.51865158933916,43.767637414756365,16.030676046623,14.366496491611336,-0.9573716132369157
358,300,44.66192974617332,41.39291342439708,44.84171893662338,42.98099005558215,13.418993070683356,15.561774432109722,-3.269016321776242
359,300,43.26554414586004,43.21429293251563,44.662840345453546,43.76635633376667,14.78231157547642,16.461599488804197,-0.05125121334440763
360,300,43.96930985133057,44.72715174003673,43.433608216336275,44.58911203897891,12.655381394162802,12.170676107052962,0.7578418887061602
361,300,43.58444248711912,42.39662069579082,43.19480081876932,44.11336839656329,13.348074970481605,13.715016172125203,-1.1878217913282967
362,300,43.02808236585117,44.15985798727178,44.357523714457756,44.869792618063705,15.1337608708523,12.867213384755502,1.1317756214206085
363,300,42.68008600157793,44.83054396707783,43.55108552385579,45.00376980779681,12.410613669928665,14.949754946588634,2.1504579654998963
364,300,43.52478663947895,42.92710329495695,44.28086170072992,43.89526627804921,15.478924947091457,13.258217969787431,-0.5976833445219967
365,300,43.8140018403603,43.26140937688396,44.62825176445874,44.82842192908605,15.260639040014354,13.075208882809278,-0.5525924634763371
366,300,41.721133467572876,43.67041717200558,42.877477578343985,44.14725118884605,15.473010447743818,13.538413808616198,1.9492837044327018
367,300,42.639453293390176,43.56548935700065,43.56424982715496,44.877263501580615,15.20723547479696,16.578610841776268,0.926036063610475
368,300,43.15120918896909,43.80599403614155,44.43771214079572,44.045960996116705,12.279462268564558,13.477402417703978,0.6547848471724578
369,300,43.35938267430524,42.992957393705275,43.26696228987942,44.08437947048197,16.788911005708073,13.161472065615285,-0.3664252805999624
370,300,42.05293007900358,44.82062425238747,43.11548940559166,44.48308189841968,14.648912726990517,13.263295480158632,2.7676941733838873
371,300,44.296589362635856,43.50087883883566,44.440207156384346,44.076333975004275,14.39521149101671,14.182177524871427,-0.7957105238001958
372,300,44.33218170205578,44.405143288649114,45.47013541178548,44.56914348024771,15.248345167601173,14.991545766756367,0.07296158659333685
373,300,42.207767774416766,44.57475597524793,43.20376685542308,44.81209734489968,14.247527751764437,16.10055882359132,2.366988200831166
374,300,44.68411177218525,44.662852822207135,45.984564655338076,44.64955101295781,12.82421021030784,15.440600646477428,-0.02125894997811173
375,300,43.03114231285946,43.43843480662616,43.86320025687959,43.81471773137134,15.518488062363751,13.239379137141498,0.40729249376670396
376,300,42.71156851108997,42.66601882940856,44.086905741943106,43.45513993750013,14.156240236006589,15.383043818908433,-0.04554968168141471
377,300,43.163553460941614,43.94772957622615,43.930399037727206,44.50841855652932,14.913776859035835,15.151849581068952,0.7841761152845379
378,300,42.498161265072724,42.88460780973072,43.100015792081926,43.580883494750495,12.267249909575902,13.92789283701336,0.3864465446579928
379,300,44.662663700673306,44.07203701700599,44.68566900594561,45.63870313585188,12.050947767778005,15.134905172330512,-0.5906266836673169
380,300,44.11639561133212,43.14602925649007,44.81652201049993,44.140477698237866,17.392823821679357,13.62505347238627,-0.9703663548420565
381,300,43.25605382690562,44.54685292843986,44.09835726591367,44.49155043938233,15.39385902346092,14.273694229585658,1.2907991015342404
382,300,42.55746513670039,44.1840754958548,43.65608419161782,44.900468820053966,15.15228660085181,16.538368179619432,1.6266103591544123
383,300,44.53430447941966,43.24527139596994,44.17059404475568,43.91687650702272,14.661716400367247,13.358070069467459,-1.2890330834497234
384,300,42.82277879293743,42.56460413270292,43.847880326309365,43.81857161555685,16.265670768100264,15.627300572737674,-0.2581746602345092
385,300,42.469980596762554,43.36317678808852,44.00825770743426,43.84488453328907,15.637829816229257,13.763245193059369,0.8931961913259698
386,300,44.33018157054376,45.66939983158108,45.18114869027023,44.99778363459657,15.242158261200856,11.624397319995865,1.339218261037324
387,300,42.734654033190104,43.59251017106702,43.14006599770355,43.60249490108149,16.884310625695612,14.954169132295398,0.8578561378769152
388,300,42.881863211601214,43.654574354159344,44.00701179926112,43.96173177378295,14.867189412902597,14.291036568788876,0.7727111425581299
389,300,43.51637703702264,43.847076791990204,44.213481240093245,43.82658527133854,14.565595242074316,12.49440508268382,0.33069975496756143
390,300,43.14457904594888,43.57260537304749,44.01453933665981,43.961171154696714,14.119659047314038,13.916753983804533,0.4280263270986069
391,300,44.8216696218345,41.99565952339846,44.6339439194043,43.234281970324055,14.247104101234832,13.553938123554595,-2.8260100984360434
392,300,43.88761605478242,43.924827277096234,44.412990919517235,43.47219202644429,14.902468742526978,15.347590064456718,0.037211222313814574
393,300,42.286200973928224,42.572091322962414,42.71259812682177,43.90924375395534,15.736081065385385,13.486962922366615,0.2858903490341902
394,300,42.29109636987446,44.24264152709024,43.725087960031445,44.31465291652337,15.730433567238393,14.22365193071984,1.951545157215783
395,300,42.64886351698314,43.81020998984396,44.44522371638188,43.66426547735266,13.01236215828115,14.601044821790175,1.1613464728608207
396,300,43.51950077971515,41.617060559990975,44.24375744418199,42.96150405699816,14.248074726308332,16.82709184073134,-1.902440219724177
397,300,43.59301170466171,41.775066779101394,43.39333372205506,42.636122318501876,13.271570571143812,12.554066743938947,-1.8179449255603188
398,300,43.80151117539039,43.00608492834791,44.46114210510276,43.80541379432284,15.223291377686017,14.18015026157665,-0.795426247042478
399,300,44.16318804284279,44.172169625930046,44.99303404394422,45.65959376984212,13.948362077368344,15.672281108703714,0.008981583087255274
400,300,42.71460790646462,45.19005365732302,43.90132040170957,44.6781863356707,14.07997721574121,14.584486197498002,2.4754457508583982
401,300,43.93066588220193,44.422123350908606,44.72030431908305,44.86046863417743,12.957974110823997,14.699044689502422,0.4914574687066775
402,300,42.29466143905044,43.25192432390047,43.672170254672515,43.88241839814374,14.546132841303212,14.495204554228188,0.9572628848500315
403,300,45.34493154509421,42.92534004943845,45.30425330250416,44.02541219944151,15.794514313856489,16.45075994621653,-2.419591495655766
404,300,42.81025393449353,43.613462160344596,44.244929103259,44.08312557122338,14.689232930332743,14.717313453065856,0.8032082258510655
405,300,44.34803399599067,44.30351527633953,44.670524492208266,44.691033948868046,14.203674380465138,15.58686232937481,-0.04451871965113696
406,300,44.2448231720154,41.65124837508552,44.20669753253465,42.02860876655622,15.742436126698635,14.18107993790359,-2.593574796929879
407,300,43.4358558812132,44.922476997946646,44.13624273088682,44.73311289126738,15.974955095619869,13.306955196748802,1.4866211167334455
408,300,43.80041993778872,43.27083027736424,44.35938961488139,43.78476816497578,14.668363102897686,13.125784632121238,-0.5295896604244774
409,300,43.633660993260264,42.15090346164432,44.66164322850511,43.11805319821131,14.770380819230184,12.963021011349959,-1.4827575316159454
410,300,44.58186670526453,42.37178037448669,45.12495666789528,44.05274018182547,13.368591437006401,13.790319148330184,-2.210086330777841
411,300,43.5418119864846,44.06306191346067,43.68120600066494,44.65410539068396,13.307553630208275,17.073530459589364,0.5212499269760684
412,300,42.96179485817332,43.06560933439132,44.18899561163418,44.126015130834084,14.233517561303039,16.20225367938736,0.10381447621799822
413,300,42.649939674061336,42.20755769405144,44.37917730421131,43.00471603859406,14.399669716982281,14.983515317762034,-0.44238198000989826
414,300,43.303986942349155,43.7578193708204,43.948793527651524,45.175051601336165,15.084550844050412,13.51424105974018,0.4538324284712445
415,300,43.356800776371514,42.18869850182738,44.21466104437418,42.99947798246328,14.602754862882463,12.602566324501268,-1.1681022745441325
416,300,42.64612312877699,43.39433302052787,43.63749808052574,42.976628215084475,12.259043984608454,15.038813692061225,0.748209891750875
417,300,43.547017644993744,42.607340615151145,44.90222827040753,44.09052629990269,15.253095994157889,15.250471520024035,-0.9396770298425992
418,300,44.26624199852352,42.27684146771491,44.41838576065456,42.75399236047261,15.178427936962585,13.478318460630618,-1.9894005308086093
419,300,44.10271088637438,44.00091322821577,45.03557483614915,44.170012344314806,12.362264164465941,14.09829360202135,-0.10179765815860975
420,300,44.77815733295343,43.998452221527586,45.37257241132759,44.398052561312205,14.660944904786703,12.48250625770175,-0.7797051114258409
421,300,42.83619496932473,44.45336124953408,44.366102723071215,44.497896325121104,15.993995690196343,14.426001583063247,1.6171662802093536
422,300,44.297913075881596,45.39651785144416,44.73262960892638,45.7073133148125,12.10188661120727,15.055445180315722,1.0986047755625634
423,300,43.49854478317685,44.290962584667525,43.45301479047186,45.17669577133445,13.315949942469317,17.14221350720517,0.7924178014906786
424,300,44.502701568882244,42.73080370282334,44.60350574935775,43.44491093201629,12.507684504402086,15.596875384567973,-1.7718978660589073
425,300,42.74864562476348,45.143466860112554,44.0000588140374,45.51208735676688,14.414681335174123,13.592082651516016,2.3948212353490703
426,300,42.82485879809832,42.71794846526789,43.22674296168301,44.147560545193805,11.4760191825564,17.077405367160743,-0.10691033283043083
427,300,42.62485059468875,43.49465536782343,43.42776248866974,44.94969737105182,15.085199386958955,16.23004908721419,0.8698047731346747
428,300,44.407144814008994,42.79387263120811,44.44245426532339,44.32965863375121,14.911318093219897,14.613947282477106,-1.613272182800884
429,300,44.457148707718105,42.45939621377394,45.500255588122,43.34189347813788,15.073421991742272,13.60797283219037,-1.9977524939441622
430,300,42.53142944997431,43.370884920874374,44.01029960816149,44.358843204208,15.21765293395886,13.545660144474212,0.839455470900063
431,300,45.84312723005646,44.484509909051425,45.79532648257902,44.60825503817726,15.61366327359815,15.4175237209029,-1.3586173210050347
432,300,43.724863273926275,43.918229287071256,43.964753290705886,44.21050116578824,14.35531794387439,14.259825308318213,0.19336601314498125
433,300,44.47227297216803,43.05664093747045,44.98515126116043,44.34720108137138,15.967804023462783,17.603943120359673,-1.4156320346975804
434,300,43.2556109108985,43.4279804415291,43.695106136129304,44.0753863299262,14.856436901431408,14.570339961075021,0.17236953063060412
435,300,42.506806688521685,43.17849658309053,42.46489820363774,43.93971345384513,15.67889432074422,16.131369781142148,0.6716898945688428
436,300,43.24300655137873,42.16856557531353,44.216829841675356,42.50117208695741,13.690923211898536,14.680710231460068,-1.0744409760651976
437,300,43.39274248230139,43.60237037594438,44.603147745471446,43.930338605810256,15.254605312945735,13.911390896414602,0.2096278936429954
438,300,43.199724347380354,41.61641693030514,43.9655562733202,43.20331520932101,14.891967832680457,13.979099992278364,-1.5833074170752113
439,300,44.013365055287835,44.71106063762713,44.872469039022754,44.36215765862765,14.874218881977328,14.371449090936146,0.6976955823392927
440,300,43.26406233340671,42.335015630611906,43.480404083039055,42.87591760947135,13.902958006740846,13.719888795799072,-0.9290467027948068
441,300,45.15163330380914,44.20478413647961,45.372398665525495,44.69926161970901,14.837222079685773,14.013727239093555,-0.9468491673295318
442,300,42.01279085363342,42.2101487755201,42.8885484440798,43.26780342352182,13.309592949170401,13.426692382648987,0.19735792188668455
443,300,42.50315786932214,42.24089718784468,43.83270290733536,42.932293493419735,15.426795455595183,15.926967546976783,-0.26226068147745707
444,300,44.4132554287017,43.274017560878136,44.84512049601244,44.00915180350435,16.673502797051434,12.790757357634384,-1.1392378678235673
445,300,43.15982753998023,43.304562630942286,44.63811867581553,43.1049484377204,14.894254612430096,13.482865410613456,0.14473509096205817
446,300,43.56999444704514,42.656742848896805,44.249817294601336,42.93900248288313,15.33537416905505,16.461428877037086,-0.9132515981483351
447,300,43.22739774484263,42.9120226580189,43.598614436060984,43.643031866832615,15.433162264244729,16.09380413240988,-0.31537508682372817
448,300,44.004263078979584,43.15958918748489,44.44410187269609,43.524745205919565,12.933563197827489,15.509961873064391,-0.8446738914946934
449,300,44.32059310364772,44.1895403962519,44.74125131923791,45.04249264236194,16.570982398463144,14.906301138349363,-0.13105270739581698
450,300,44.26209955625636,43.838726092666754,45.136064015256714,45.01682406572593,14.607927782529863,13.25970836187306,-0.4233734635896056
451,300,43.86499082339006,43.581600103425316,44.60567171402723,43.185747179484046,14.791945799350508,14.232138001811585,-0.28339071996474274
