step,num_clusters,mean_cluster_size,mean_squared_cluster_size
125,69.03,45.09282379252075,3884.675702752656
126,68.37,45.96748116662788,4037.744030871052
127,67.56,46.96035174746966,4200.697336894724
128,66.9,47.876101728604546,4349.652966199575
129,66.27,48.782834702268374,4494.662936782017
130,65.71,49.660734376017466,4656.940594978455
131,65.07,50.62525448062942,4837.052347008226
132,64.47,51.576610185120565,5019.995736377468
133,63.97,52.466204230855304,5185.812591751907
134,63.55,53.31076341740901,5349.821777301843
135,63.02,54.266454705291174,5519.726643854205
136,62.45,55.27099489526138,5695.6572189515155
137,61.96,56.21820630353978,5879.378900085529
138,61.47,57.18591729326851,6092.949087614841
139,60.83,58.32905065268551,6318.699615433156
140,60.37,59.28844453302401,6514.075162702686
141,59.86,60.307939035868934,6713.335067338958
142,59.47,61.24237722210027,6908.057859569145
