merge_prob,dt,inv_speed,pro_speed,inv_exp,pro_exp,inv_adh,pro_adh,inv_prolif,pro_prolif,inv_frag,pro_frag,inv_frag_exp,pro_frag_exp,init_phenotype,rep,n_final,mean_size_final,mean_speed_final,total_cells_final,n_mean_over_time,mean_size_over_time,mean_speed_over_time
0.7,1.0,2.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,4,320,4.21875,2.4914684456973353,1350.0,463.2739726027397,2.7147847970930283,2.492080157640304
0.7,1.0,3.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,0,277,4.805054151624549,2.9989690088944485,1331.0,412.94520547945206,3.068787551049597,2.989690464790436
0.7,1.0,3.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,1,283,4.6855123674911665,2.9958208232120485,1326.0,420.4246575342466,3.0363585282942585,2.989671698134694
0.7,1.0,3.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,2,265,5.1358490566037736,2.9960350900934936,1361.0,407.47945205479454,3.2034475826691184,2.989233438662812
0.7,1.0,3.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,3,279,4.813620071684587,2.9938549248270547,1343.0,422.43150684931504,3.005184465675085,2.9896861516561173
0.7,1.0,3.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,4,294,4.595238095238095,3.0,1351.0,434.90410958904107,2.944850713156916,2.9900989624890744
0.7,1.0,3.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,0,247,5.465587044534413,3.4933946618114047,1350.0,388.54794520547944,3.3738390767857016,3.4865415823222716
0.7,1.0,3.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,1,244,5.516393442622951,3.5,1346.0,384.5821917808219,3.4342660142257864,3.4868599794362085
0.7,1.0,3.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,2,221,5.990950226244344,3.4866240317592245,1324.0,373.5753424657534,3.562313585561502,3.4860029696766826
0.7,1.0,3.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,3,240,5.458333333333333,3.4878346918537964,1310.0,387.4109589041096,3.35343110702313,3.4863152919447837
0.7,1.0,3.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,4,235,5.74468085106383,3.4936623624043563,1350.0,388.17808219178085,3.4490541909192474,3.486021855821362
0.7,1.0,4.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,0,205,6.5024390243902435,3.990504508924731,1333.0,352.9178082191781,3.7825935742398915,3.9839940405591716
0.7,1.0,4.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,1,203,6.674876847290641,4.0,1355.0,358.1506849315069,3.8235239436379214,3.98283697014076
0.7,1.0,4.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,2,204,6.666666666666667,3.9862682110584995,1360.0,349.13698630136986,3.920918302699465,3.9836135585249606
0.7,1.0,4.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,3,212,6.235849056603773,4.0,1322.0,349.3767123287671,3.812896701594431,3.983425688927331
0.7,1.0,4.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,4,206,6.58252427184466,4.0,1356.0,357.9931506849315,3.8506998601296005,3.983849106778319
0.7,1.0,4.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,0,186,7.080645161290323,4.5,1317.0,326.86986301369865,4.160984626621053,4.480739091707506
0.7,1.0,4.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,1,189,6.994708994708994,4.5,1322.0,333.9657534246575,4.132178173718383,4.480078528723528
0.7,1.0,4.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,2,174,7.804597701149425,4.5,1358.0,320.486301369863,4.455615971078446,4.479079161152263
0.7,1.0,4.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,3,178,7.297752808988764,4.5,1299.0,318.6506849315069,4.2895196484790645,4.479256245545226
0.7,1.0,4.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,4,177,7.638418079096045,4.5,1352.0,334.458904109589,4.217599079409127,4.479476266776003
0.7,1.0,5.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,0,166,7.77710843373494,5.0,1291.0,302.3767123287671,4.505804675348461,4.975494750990585
0.7,1.0,5.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,1,163,8.226993865030675,4.996217381827425,1341.0,303.32191780821915,4.683563109789419,4.976246393824162
0.7,1.0,5.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,2,156,8.756410256410257,4.989686552912347,1366.0,303.24657534246575,4.7896664153085675,4.975273612806773
0.7,1.0,5.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,3,160,8.2875,5.0,1326.0,297.67808219178085,4.738360545907887,4.975840315462515
0.7,1.0,5.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,4,162,8.425925925925926,5.0,1365.0,305.6849315068493,4.742516142681157,4.976449017940261
0.7,1.0,5.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,0,139,9.62589928057554,5.5,1338.0,285.2260273972603,5.17111914091385,5.472602363127631
0.7,1.0,5.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,1,143,9.265734265734265,5.481572627381215,1325.0,287.027397260274,5.0856494633540885,5.472137359223167
0.7,1.0,5.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,2,151,8.801324503311259,5.457075514454428,1329.0,283.6575342465753,5.079401439025253,5.473199319350279
0.7,1.0,5.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,3,136,10.073529411764707,5.499977557146909,1370.0,274.3904109589041,5.425554651081119,5.473207423804667
0.7,1.0,5.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,4,137,9.861313868613138,5.456699079514332,1351.0,286.6506849315069,5.238490292065801,5.471195746884909
0.7,1.0,6.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,0,129,10.263565891472869,5.989727556306817,1324.0,260.7328767123288,5.658877092897939,5.9683685039290575
0.7,1.0,6.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,1,129,10.2015503875969,6.0,1316.0,263.6986301369863,5.680803966997009,5.969198041485433
0.7,1.0,6.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,2,124,10.935483870967742,5.976072377203253,1356.0,253.68493150684932,5.975986208268578,5.969373654220166
0.7,1.0,6.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,3,125,10.616,5.9885715286085475,1327.0,267.7945205479452,5.500047978225227,5.967505928425437
0.7,1.0,6.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,4,131,10.290076335877863,5.990690196652427,1348.0,266.2054794520548,5.61962902426029,5.968357011872264
0.9,1.0,2.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,0,374,3.6363636363636362,2.0,1360.0,494.97945205479454,2.5129908131889063,1.994420304682154
0.9,1.0,2.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,1,381,3.4278215223097113,1.9936233055019021,1306.0,520.3287671232877,2.328765759895101,1.9942200623232276
0.9,1.0,2.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,2,355,3.7943661971830984,2.0,1347.0,485.43150684931504,2.562285166882616,1.994205556799043
0.9,1.0,2.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,3,378,3.4894179894179893,2.0,1319.0,496.013698630137,2.430590599516953,1.9942862492022908
0.9,1.0,2.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,4,381,3.4829396325459316,2.0,1327.0,513.5890410958904,2.3781772812570643,1.994432100487943
0.9,1.0,2.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,0,312,4.339743589743589,2.490011070657299,1354.0,452.4178082191781,2.7691345830670713,2.491189889879436
0.9,1.0,2.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,1,314,4.187898089171974,2.4939927559461803,1315.0,465.5753424657534,2.6601148000093264,2.4917205935993243
0.9,1.0,2.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,2,303,4.425742574257426,2.4954996515479846,1341.0,453.66438356164383,2.7885400117992623,2.491768470793255
0.9,1.0,2.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,3,324,4.101851851851852,2.5,1329.0,454.6506849315069,2.715487653291993,2.4914982717015928
0.9,1.0,2.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,4,315,4.152380952380953,2.497614071803723,1308.0,457.17123287671234,2.7141831345135596,2.4918009892012836
0.9,1.0,3.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,0,259,5.204633204633205,2.987986972790596,1348.0,398.45205479452056,3.2375480677329525,2.9886095713438294
0.9,1.0,3.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,1,276,4.8478260869565215,2.9895769403871393,1338.0,418.67123287671234,3.0885154886696484,2.9892279667344455
0.9,1.0,3.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,2,266,5.078947368421052,2.99619755101383,1351.0,404.06849315068496,3.236742753029473,2.9891945835644904
0.9,1.0,3.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,3,261,5.168582375478927,2.9869355435766565,1349.0,399.17808219178085,3.22352912808746,2.9889653027830003
0.9,1.0,3.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,4,274,4.875912408759124,3.0,1336.0,410.76027397260276,3.1155488387350756,2.9894008288820277
0.9,1.0,3.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,0,227,5.889867841409692,3.5,1337.0,375.1917808219178,3.488434413061916,3.4849270190805433
0.9,1.0,3.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,1,228,6.017543859649122,3.5,1372.0,375.06849315068496,3.587402704348015,3.485437378523912
0.9,1.0,3.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,2,227,5.814977973568282,3.4956401078963326,1320.0,371.26027397260276,3.5141416585111123,3.4860223080015533
0.9,1.0,3.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,3,234,5.6068376068376065,3.491786827790209,1312.0,374.85616438356163,3.402028730694669,3.4856746448121854
0.9,1.0,3.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,4,228,5.745614035087719,3.5,1310.0,379.6164383561644,3.4736183196529944,3.4859500875782903
0.9,1.0,4.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,0,203,6.630541871921182,3.9859779949528495,1346.0,346.7739726027397,3.8938716540317477,3.982930902339712
0.9,1.0,4.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,1,207,6.2898550724637685,3.988476440180762,1302.0,353.86986301369865,3.737127019008425,3.9824182323121224
0.9,1.0,4.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,2,186,7.21505376344086,3.9907856522313487,1342.0,333.8013698630137,4.162699631428449,3.98197394498804
0.9,1.0,4.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,3,196,6.622448979591836,4.0,1298.0,342.32876712328766,3.8713786343234657,3.9829649059458085
0.9,1.0,4.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,4,225,6.04,3.993599794422304,1359.0,360.52054794520546,3.7398888081885246,3.983429145307585
0.9,1.0,4.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,0,174,7.844827586206897,4.477551918100896,1365.0,314.3835616438356,4.433526585284532,4.478347064274883
0.9,1.0,4.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,1,189,6.883597883597884,4.4820457973549725,1301.0,334.06849315068496,4.056811327453681,4.478942123195269
0.9,1.0,4.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,2,171,7.818713450292398,4.485519868129421,1337.0,318.513698630137,4.37731664886646,4.4791453191957595
0.9,1.0,4.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,3,172,7.767441860465116,4.491757756475263,1336.0,312.3424657534247,4.408115696128477,4.477888932727131
0.9,1.0,4.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,4,181,7.530386740331492,4.5,1363.0,326.32876712328766,4.250257791590581,4.4784413871041595
0.9,1.0,5.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,0,160,8.24375,5.0,1319.0,305.1164383561644,4.517966657557471,4.9763693674994585
0.9,1.0,5.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,1,154,8.64935064935065,5.0,1332.0,291.56849315068496,4.884674326278213,4.97454029973454
0.9,1.0,5.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,2,149,9.134228187919463,5.0,1361.0,286.2945205479452,5.036591710422136,4.973944956082936
0.9,1.0,5.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,3,152,8.519736842105264,5.0,1295.0,284.75342465753425,4.876777715923869,4.97468077360291
