replicate,timestep,S0,S1,S2,NND_med
1,70,93.0,14.225806451612904,459.81720430107526,68.15600343365337
1,71,92.0,14.467391304347826,484.85869565217394,68.55930991022142
1,72,91.0,14.692307692307692,499.9010989010989,68.82698954954891
1,73,90.0,14.922222222222222,516.5444444444445,69.76331416972394
1,74,89.0,15.168539325842696,542.2696629213483,73.86252827704482
2,22,283.0,3.6325088339222615,24.0,41.510576554841414
2,23,279.0,3.6989247311827955,24.874551971326166,41.683162400618706
2,24,273.0,3.8095238095238093,26.483516483516482,40.22875062736771
2,25,263.0,3.961977186311787,29.125475285171103,42.333111094853344
2,26,251.0,4.163346613545817,32.298804780876495,42.3371859194283
2,27,245.0,4.289795918367347,34.59183673469388,44.17651104466626
2,28,235.0,4.493617021276596,38.297872340425535,45.059683566768555
2,29,227.0,4.691629955947136,41.89867841409691,45.40062837075726
2,30,221.0,4.828054298642534,44.07692307692308,45.722518103946236
2,31,218.0,4.9036697247706424,46.142201834862384,44.501258497198606
2,32,209.0,5.133971291866029,49.83253588516747,44.804320414540875
2,33,201.0,5.373134328358209,53.940298507462686,44.6546156155099
2,34,196.0,5.535714285714286,60.62755102040816,47.10168427062249
2,35,188.0,5.829787234042553,66.90425531914893,48.82997962861772
2,36,184.0,5.983695652173913,69.05978260869566,48.65331436954662
2,37,178.0,6.185393258426966,73.99438202247191,49.601098736836505
2,38,169.0,6.556213017751479,82.3905325443787,54.287615600729154
2,39,166.0,6.716867469879518,85.59638554216868,54.72572659106555
2,40,164.0,6.817073170731708,87.85365853658537,54.67745097439221
2,41,159.0,7.081761006289308,94.52830188679245,57.97050639685171
2,42,155.0,7.290322580645161,98.56774193548387,58.96795773300414
2,43,154.0,7.376623376623376,100.14285714285714,60.11183320931541
2,44,152.0,7.493421052631579,104.5592105263158,59.23126761436542
2,45,149.0,7.684563758389261,115.42953020134229,59.111849132430656
2,46,146.0,7.86986301369863,118.95205479452055,60.73877825532294
2,47,144.0,8.041666666666666,122.98611111111111,61.152897162501546
2,48,141.0,8.24113475177305,129.10638297872342,58.1340773033981
2,49,139.0,8.446043165467627,136.10071942446044,59.185805349303095
2,50,137.0,8.635036496350365,144.62043795620437,57.04830540526998
2,51,135.0,8.814814814814815,150.37037037037038,54.7150056214717
2,52,131.0,9.13740458015267,158.06870229007635,55.95006066154496
2,53,125.0,9.616,175.808,59.59944281301828
2,54,121.0,10.008264462809917,199.7603305785124,58.625965809215415
2,55,117.0,10.384615384615385,229.51282051282053,61.653358492058246
2,56,114.0,10.701754385964913,254.91228070175438,59.17514506136756
2,57,114.0,10.736842105263158,256.94736842105266,59.468796284867366
2,58,112.0,11.0,265.875,61.02611010434322
2,59,111.0,11.17117117117117,278.2882882882883,63.18296298979257
2,60,111.0,11.216216216216216,280.4954954954955,60.448770438824646
2,61,108.0,11.601851851851851,307.5462962962963,61.2913314772229
2,62,107.0,11.757009345794392,314.3551401869159,59.54635158739797
2,63,103.0,12.300970873786408,333.50485436893206,60.64681754390985
2,64,103.0,12.349514563106796,334.4271844660194,61.074474192334925
2,65,99.0,12.909090909090908,377.4343434343434,62.89211603123872
2,66,98.0,13.112244897959183,385.8673469387755,63.125665966358895
2,67,95.0,13.6,408.2526315789474,67.57406202378019
2,68,95.0,13.652631578947368,413.4421052631579,68.66532656200289
2,69,94.0,13.872340425531915,426.36170212765956,69.55770198882308
2,70,92.0,14.25,448.05434782608694,70.77093935449821
2,71,90.0,14.61111111111111,465.6111111111111,70.41229584698208
2,72,88.0,15.068181818181818,495.79545454545456,70.59956577765116
2,73,88.0,15.136363636363637,499.0,71.9229301320089
2,74,87.0,15.379310344827585,510.0,72.18949715811175
3,22,299.0,3.4347826086956523,21.274247491638796,38.886040950567626
3,23,293.0,3.5119453924914676,23.204778156996586,38.079661289032174
3,24,290.0,3.5689655172413794,23.97586206896552,39.64124318638835
3,25,277.0,3.7689530685920576,26.028880866425993,39.329032651660846
3,26,263.0,3.988593155893536,29.34980988593156,43.22668305019224
3,27,258.0,4.069767441860465,30.13953488372093,44.55638381397448
3,28,252.0,4.182539682539683,32.19047619047619,45.61290714293215
3,29,248.0,4.274193548387097,33.806451612903224,44.83771926532913
3,30,246.0,4.32520325203252,34.32520325203252,44.50349775655569
3,31,239.0,4.464435146443515,36.79916317991632,46.34669006160014
3,32,236.0,4.546610169491525,38.84322033898305,45.93962329900026
3,33,228.0,4.723684210526316,41.96052631578947,46.578907803295
3,34,221.0,4.886877828054299,44.11764705882353,45.790132114948086
3,35,217.0,5.0,46.67741935483871,46.547949723240706
3,36,210.0,5.185714285714286,49.92857142857143,47.902374545101836
3,37,204.0,5.362745098039215,52.15686274509804,48.464408180165364
3,38,200.0,5.5,54.35,48.41745675927055
3,39,192.0,5.770833333333333,58.614583333333336,51.57823864670951
3,40,189.0,5.904761904761905,62.2010582010582,50.301523432667295
3,41,183.0,6.109289617486339,68.66666666666667,51.44273840177236
3,42,179.0,6.268156424581005,71.73184357541899,51.16056586593621
3,43,176.0,6.392045454545454,74.96022727272727,50.66569567694795
3,44,172.0,6.546511627906977,81.06976744186046,50.202992602070275
3,45,169.0,6.680473372781065,84.94082840236686,50.71015200492479
3,46,166.0,6.849397590361446,90.37951807228916,50.26660368685093
3,47,161.0,7.099378881987578,100.95031055900621,54.00667895635452
3,48,158.0,7.272151898734177,106.77848101265823,53.59980222654471
3,49,157.0,7.337579617834395,108.22929936305732,53.144779590613
3,50,154.0,7.51948051948052,113.37662337662337,53.54351720420549
3,51,147.0,7.91156462585034,128.04761904761904,52.06812529963282
3,52,143.0,8.174825174825175,140.91608391608392,53.7939017150355
3,53,140.0,8.392857142857142,152.17857142857142,55.83275284444855
3,54,136.0,8.683823529411764,162.75735294117646,56.56877728528367
3,55,132.0,8.984848484848484,175.13636363636363,58.51289165393572
3,56,131.0,9.106870229007633,179.44274809160305,60.85879806058453
3,57,130.0,9.207692307692307,181.74615384615385,61.76973448697133
3,58,127.0,9.472440944881889,191.9763779527559,63.01847412396711
3,59,125.0,9.664,198.224,64.58959104093769
3,60,124.0,9.78225806451613,201.81451612903226,65.41549037895443
3,61,125.0,9.776,204.096,61.09859975397557
3,62,124.0,9.89516129032258,209.41129032258064,59.655397296367155
3,63,121.0,10.198347107438016,222.71074380165288,59.63779522749281
3,64,121.0,10.264462809917354,226.11570247933884,58.17190394598778
3,65,117.0,10.7008547008547,240.22222222222223,58.19477501991237
3,66,117.0,10.760683760683762,242.2136752136752,58.878848325375905
3,67,113.0,11.194690265486726,274.13274336283183,60.721783436541116
3,68,113.0,11.283185840707965,277.92035398230087,61.43233316226253
3,69,110.0,11.663636363636364,295.3363636363636,63.922430517788406
3,70,106.0,12.19811320754717,315.3679245283019,65.66492482660232
3,71,106.0,12.264150943396226,318.9433962264151,64.03193995867714
3,72,105.0,12.40952380952381,323.53333333333336,62.65819989155839
3,73,103.0,12.70873786407767,353.873786407767,62.43930573782259
3,74,102.0,12.872549019607844,397.22549019607845,62.03655010043789
4,22,279.0,3.684587813620072,25.089605734767026,40.838604100557
4,23,270.0,3.8296296296296295,27.474074074074075,40.15546154241932
4,24,259.0,4.003861003861004,30.405405405405407,42.035324227045265
4,25,251.0,4.151394422310757,33.45816733067729,41.847270359925645
4,26,241.0,4.348547717842323,37.14522821576764,42.69850376772285
4,27,234.0,4.5256410256410255,40.5,45.63911694749808
4,28,228.0,4.684210526315789,42.69298245614035,46.907469769434385
4,29,223.0,4.825112107623318,45.69506726457399,48.33664557346862
4,30,218.0,4.977064220183486,48.92201834862385,49.318469257453174
4,31,213.0,5.126760563380282,51.051643192488264,47.74554257963116
4,32,208.0,5.278846153846154,55.29807692307692,47.401539387580414
4,33,202.0,5.4504950495049505,59.648514851485146,48.25645748058163
4,34,201.0,5.492537313432836,60.58706467661692,47.32836789934829
4,35,198.0,5.611111111111111,62.65151515151515,46.24178135229593
4,36,191.0,5.858638743455497,70.24607329842932,49.00592349786249
4,37,185.0,6.097297297297297,74.47567567567567,49.286194677154455
4,38,175.0,6.497142857142857,88.80571428571429,49.58119862582781
4,39,170.0,6.7176470588235295,94.38823529411765,51.194543216578836
4,40,168.0,6.809523809523809,97.32142857142857,51.421676783025106
4,41,165.0,6.963636363636364,106.72121212121212,53.49489813706305
4,42,161.0,7.173913043478261,111.37267080745342,52.86983299061254
4,43,154.0,7.545454545454546,131.7012987012987,53.20617174375777
4,44,149.0,7.845637583892618,139.01342281879195,54.05873705099234
4,45,148.0,7.95945945945946,143.97297297297297,55.57600611195775
4,46,144.0,8.222222222222221,152.30555555555554,58.2492779302762
4,47,141.0,8.446808510638299,160.43262411347519,60.98447873385268
4,48,138.0,8.68840579710145,167.06521739130434,61.003828410961745
4,49,136.0,8.845588235294118,171.03676470588235,61.86605440081205
4,50,136.0,8.889705882352942,173.56617647058823,59.91109088858319
4,51,131.0,9.244274809160306,189.85496183206106,62.29860141813468
4,52,130.0,9.353846153846154,193.24615384615385,58.86742822095231
4,53,127.0,9.62992125984252,203.3464566929134,60.91221211715404
4,54,126.0,9.761904761904763,215.74603174603175,63.771336962037196
4,55,123.0,10.040650406504065,224.21951219512195,62.91072980659144
4,56,120.0,10.325,232.325,61.608403423061425
4,57,115.0,10.869565217391305,274.38260869565215,68.04433774048181
4,58,112.0,11.196428571428571,287.26785714285717,65.64529523602536
4,59,112.0,11.267857142857142,291.6607142857143,64.400133212317
4,60,111.0,11.423423423423424,297.6756756756757,63.24879532004366
4,61,109.0,11.706422018348624,307.8715596330275,65.85833221463258
4,62,108.0,11.842592592592593,312.5833333333333,66.67161278159335
4,63,107.0,12.018691588785046,320.5420560747664,67.57033611123889
4,64,107.0,12.046728971962617,323.4299065420561,69.26408207193153
4,65,105.0,12.323809523809524,334.22857142857146,67.73257259851853
4,66,104.0,12.51923076923077,346.36538461538464,70.22347564757233
4,67,104.0,12.60576923076923,351.52884615384613,65.78376338697444
4,68,101.0,13.029702970297029,371.2475247524753,68.42317991478728
4,69,101.0,13.108910891089108,377.64356435643566,68.73410791109929
4,70,99.0,13.464646464646465,400.55555555555554,70.25169317155478
4,71,99.0,13.545454545454545,405.020202020202,72.18578449137102
4,72,97.0,13.896907216494846,423.11340206185565,73.58793905021325
4,73,93.0,14.559139784946236,456.55913978494624,75.51071311603718
4,74,93.0,14.623655913978494,460.6236559139785,77.23227817795863
5,22,283.0,3.639575971731449,21.2226148409894,42.82747206898832
5,23,273.0,3.791208791208791,23.043956043956044,42.916571598128535
5,24,266.0,3.9135338345864663,24.785714285714285,41.70540029635213
5,25,257.0,4.066147859922179,26.64980544747082,41.798091365243025
5,26,244.0,4.311475409836065,31.69672131147541,42.19537888886145
5,27,237.0,4.4641350210970465,34.48945147679325,42.05872241638407
5,28,230.0,4.613043478260869,36.64782608695652,42.03666690600245
5,29,226.0,4.712389380530974,38.7212389380531,42.342598852729004
5,30,221.0,4.846153846153846,40.55656108597285,43.387431567640625
5,31,220.0,4.881818181818182,41.24545454545454,45.34771548899779
5,32,217.0,4.981566820276497,43.54377880184332,44.233283971111724
5,33,209.0,5.186602870813397,46.73684210526316,46.73884936779429
5,34,204.0,5.3431372549019605,49.3235294117647,51.415856408099515
5,35,199.0,5.492462311557789,52.63819095477387,49.944372397659635
5,36,195.0,5.651282051282052,56.09230769230769,49.048137844285414
5,37,192.0,5.78125,58.729166666666664,48.729310216726866
5,38,187.0,5.973262032085562,62.893048128342244,50.42275504954646
5,39,185.0,6.064864864864865,64.33513513513513,51.59399994200379
5,40,178.0,6.348314606741573,71.10112359550561,54.191307261399714
5,41,174.0,6.494252873563219,73.5632183908046,53.29903394794092
5,42,169.0,6.72189349112426,77.62130177514793,54.863941408000464
5,43,167.0,6.838323353293413,80.19161676646706,54.643391910024036
5,44,167.0,6.868263473053892,82.17365269461078,53.19010054354775
5,45,162.0,7.117283950617284,86.82098765432099,54.1199942943153
5,46,161.0,7.204968944099379,88.43478260869566,52.2287909906991
5,47,154.0,7.597402597402597,98.07792207792208,55.61560280590287
5,48,150.0,7.82,102.99333333333334,57.14707079160034
5,49,144.0,8.17361111111111,110.96527777777777,55.942177245238796
5,50,140.0,8.45,123.16428571428571,58.07715404233015
5,51,139.0,8.56115107913669,126.38848920863309,59.43119563260611
5,52,136.0,8.794117647058824,134.55882352941177,59.8739990515046
5,53,137.0,8.766423357664234,135.04379562043795,59.00466010814426
5,54,133.0,9.06015037593985,146.95488721804512,58.56893194713152
5,55,132.0,9.181818181818182,152.4090909090909,56.535876869526035
5,56,131.0,9.282442748091603,154.5801526717557,57.3318596450361
5,57,127.0,9.606299212598426,166.58267716535434,60.78436301004857
5,58,124.0,9.89516129032258,181.99193548387098,64.99296111159728
5,59,123.0,10.024390243902438,185.84552845528455,60.51215233320997
5,60,123.0,10.032520325203253,185.77235772357724,62.490903452777516
5,61,120.0,10.341666666666667,195.85833333333332,62.78959670971213
5,62,119.0,10.478991596638656,200.47899159663865,63.32101830153549
5,63,116.0,10.85344827586207,215.30172413793105,64.15740863048401
5,64,112.0,11.294642857142858,239.4375,68.39396819683472
5,65,112.0,11.383928571428571,245.02678571428572,68.21908302840012
5,66,113.0,11.36283185840708,246.35398230088495,69.78781709517051
5,67,107.0,12.037383177570094,269.4392523364486,72.66919857583278
5,68,106.0,12.245283018867925,297.9433962264151,71.47513282926715
5,69,105.0,12.4,303.84761904761905,69.52615236340533
5,70,105.0,12.466666666666667,307.53333333333336,67.83341746236161
5,71,103.0,12.728155339805825,315.1747572815534,67.78327125121102
5,72,102.0,12.931372549019608,332.79411764705884,71.11777897177305
5,73,101.0,13.168316831683168,357.7821782178218,69.9356096337436
5,74,97.0,13.783505154639176,388.58762886597935,73.62786761695605
6,22,272.0,3.6911764705882355,24.647058823529413,39.54074420148596
6,23,266.0,3.800751879699248,26.334586466165412,40.28116033561278
6,24,264.0,3.852272727272727,27.40530303030303,38.335521271454816
6,25,255.0,4.007843137254902,28.949019607843137,40.91204057134982
6,26,248.0,4.133064516129032,30.745967741935484,41.16613366840753
6,27,239.0,4.301255230125523,33.56485355648535,42.76593204550566
6,28,226.0,4.575221238938053,38.230088495575224,46.83613386204066
6,29,220.0,4.722727272727273,40.53181818181818,46.59439247454956
6,30,216.0,4.861111111111111,42.629629629629626,49.160387565789485
6,31,211.0,4.990521327014218,47.81516587677725,48.42588682315353
6,32,207.0,5.106280193236715,50.371980676328505,47.195188657395214
6,33,201.0,5.268656716417911,52.64179104477612,48.8061921867529
6,34,197.0,5.406091370558376,54.45177664974619,50.77545518626328
6,35,192.0,5.567708333333333,59.276041666666664,48.21628964625544
6,36,187.0,5.748663101604278,63.524064171122994,51.066041415057505
6,37,184.0,5.880434782608695,66.16304347826087,52.10534503225566
6,38,182.0,5.972527472527473,71.48901098901099,51.24065098834218
6,39,177.0,6.1807909604519775,85.12994350282486,50.9776565315756
6,40,174.0,6.32183908045977,90.03448275862068,53.2283044082757
6,41,171.0,6.450292397660819,93.01169590643275,53.48315216512069
6,42,167.0,6.616766467065868,97.07185628742515,51.77014869122379
6,43,161.0,6.888198757763975,102.527950310559,55.951511770485325
6,44,160.0,6.96875,105.21875,56.32850649340881
6,45,158.0,7.1075949367088604,108.71518987341773,56.16142000213391
6,46,155.0,7.27741935483871,112.29677419354839,57.71443442029585
6,47,147.0,7.714285714285714,124.6938775510204,58.25672331405596
6,48,145.0,7.875862068965517,130.01379310344828,58.855955693800716
6,49,142.0,8.098591549295774,139.19718309859155,56.5174331564266
6,50,140.0,8.264285714285714,142.82142857142858,57.6414203319663
6,51,138.0,8.420289855072463,146.9855072463768,57.43080967540661
6,52,135.0,8.651851851851852,154.4,59.01387472429817
6,53,132.0,8.886363636363637,161.9469696969697,60.99483526979169
6,54,127.0,9.259842519685039,173.08661417322836,62.453184509240614
6,55,125.0,9.48,179.64,60.5235372367841
6,56,123.0,9.682926829268293,189.6991869918699,63.81931895419652
6,57,118.0,10.169491525423728,206.11864406779662,66.57321214184529
6,58,118.0,10.254237288135593,210.59322033898306,67.76401427277328
6,59,116.0,10.5,219.17241379310346,71.6441458250433
6,60,114.0,10.736842105263158,227.35087719298247,68.6118916475946
6,61,113.0,10.88495575221239,231.8053097345133,67.3008838810841
6,62,112.0,11.044642857142858,235.70535714285714,68.87501019769658
6,63,112.0,11.080357142857142,237.9375,67.47219930328737
6,64,110.0,11.336363636363636,245.9181818181818,68.30549155149805
6,65,109.0,11.495412844036696,250.3394495412844,68.34556196009916
6,66,108.0,11.648148148148149,259.5740740740741,69.13119972294858
6,67,107.0,11.822429906542055,267.13084112149534,71.11368561049717
6,68,106.0,11.981132075471699,278.0943396226415,70.2997236320231
6,69,104.0,12.259615384615385,290.2019230769231,69.91051661423376
6,70,103.0,12.495145631067961,297.36893203883494,69.11191609268873
6,71,100.0,12.95,317.41,71.24474411839135
6,72,100.0,13.03,321.51,71.7548077732067
6,73,98.0,13.326530612244898,334.51020408163265,70.53952886327562
6,74,99.0,13.232323232323232,332.06060606060606,68.09734666269301
7,22,284.0,3.566901408450704,22.552816901408452,40.77030366453934
7,23,269.0,3.799256505576208,25.524163568773233,42.1622571634246
7,24,261.0,3.946360153256705,27.708812260536398,43.13462858032174
7,25,254.0,4.070866141732283,28.96062992125984,43.46147795452944
7,26,247.0,4.2105263157894735,31.295546558704455,42.62023602347306
7,27,239.0,4.376569037656904,34.0418410041841,44.05618937634655
7,28,230.0,4.573913043478261,36.721739130434784,45.64393799741112
7,29,226.0,4.672566371681416,38.60176991150443,45.45846597540255
7,30,218.0,4.8577981651376145,44.81192660550459,45.38336028429926
7,31,213.0,4.985915492957746,47.96244131455399,47.96711373727474
7,32,208.0,5.1201923076923075,52.03365384615385,49.1209690093628
7,33,204.0,5.240196078431373,53.6421568627451,47.27030718020258
7,34,196.0,5.459183673469388,59.8469387755102,51.72241726729121
7,35,191.0,5.654450261780105,63.56020942408377,50.551716918201016
7,36,191.0,5.675392670157068,64.31413612565446,50.87200446403988
7,37,188.0,5.792553191489362,66.17553191489361,50.53127781909644
7,38,183.0,6.0109289617486334,72.12021857923497,48.274424250750826
7,39,180.0,6.155555555555556,76.92222222222222,48.313494101422734
7,40,174.0,6.379310344827586,88.8735632183908,49.847381737925325
7,41,170.0,6.5588235294117645,92.42941176470588,50.22947769377183
7,42,162.0,6.91358024691358,102.17283950617283,52.48360592890954
7,43,156.0,7.211538461538462,113.01923076923077,55.08290929211495
7,44,151.0,7.456953642384106,120.56953642384106,57.5519232122875
7,45,148.0,7.641891891891892,127.07432432432432,59.04590177953954
7,46,147.0,7.7482993197278915,130.18367346938774,61.14759353636413
7,47,144.0,7.958333333333333,135.43055555555554,63.47808291716251
7,48,141.0,8.177304964539006,143.15602836879432,63.821891449727644
7,49,135.0,8.577777777777778,159.52592592592592,62.64916319136426
7,50,132.0,8.803030303030303,165.87878787878788,63.63485722877366
7,51,131.0,8.916030534351146,169.5114503816794,63.18560062269042
7,52,130.0,9.023076923076923,173.19230769230768,65.8533850235864
7,53,128.0,9.2265625,179.7890625,64.1405303668821
7,54,127.0,9.330708661417322,183.1259842519685,63.82392431465006
7,55,126.0,9.444444444444445,187.5873015873016,59.0471868133962
7,56,125.0,9.568,192.16,60.36178473226825
7,57,121.0,9.942148760330578,202.60330578512398,62.76976141730729
7,58,116.0,10.405172413793103,220.92241379310346,66.83929964163544
7,59,114.0,10.710526315789474,236.06140350877192,65.0285000740459
7,60,113.0,10.858407079646017,240.50442477876106,65.98740076818383
7,61,110.0,11.190909090909091,253.64545454545456,71.56832813200758
7,62,107.0,11.551401869158878,272.0373831775701,72.42096127365424
7,63,105.0,11.8,290.2761904761905,72.7187807031201
7,64,105.0,11.838095238095239,293.15238095238095,70.33499420406544
7,65,104.0,12.009615384615385,304.6442307692308,68.78056705989243
7,66,102.0,12.264705882352942,339.421568627451,67.50344720139138
7,67,102.0,12.333333333333334,343.19607843137254,68.55822767839155
7,68,100.0,12.66,358.78,71.57586368493199
7,69,100.0,12.7,361.62,69.24897256540808
7,70,99.0,12.929292929292929,374.0,69.28411526710927
7,71,98.0,13.153061224489797,395.5816326530612,70.1748751845902
7,72,97.0,13.34020618556701,437.319587628866,68.91052993258623
7,73,95.0,13.715789473684211,458.0736842105263,67.59148607752783
7,74,94.0,13.957446808510639,472.1914893617021,66.84890994785377
8,22,283.0,3.6572438162544167,23.62190812720848,41.14586585016199
8,23,273.0,3.8095238095238093,25.91941391941392,43.39575896173231
8,24,264.0,3.9431818181818183,27.571969696969695,44.5456116508661
8,25,259.0,4.046332046332046,28.965250965250966,42.82385393145947
8,26,248.0,4.254032258064516,33.681451612903224,44.001234873778074
8,27,241.0,4.410788381742739,36.302904564315355,44.39904281810032
8,28,237.0,4.514767932489452,38.075949367088604,44.23299552479721
8,29,230.0,4.6695652173913045,41.26086956521739,44.58110357062933
8,30,225.0,4.782222222222222,42.888888888888886,45.47908896112388
8,31,218.0,4.963302752293578,45.62385321100918,47.39771115741937
8,32,212.0,5.117924528301887,48.40094339622642,47.014582437519
8,33,208.0,5.230769230769231,53.24038461538461,47.85056151634663
8,34,203.0,5.374384236453202,55.81773399014779,47.03145251129005
8,35,199.0,5.507537688442211,57.768844221105525,47.78282877167701
8,36,198.0,5.55050505050505,58.47979797979798,46.278442821287314
8,37,192.0,5.734375,67.28645833333333,45.98436949476836
8,38,189.0,5.830687830687831,69.43915343915344,47.14551972700132
